rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subj_code,success,question_order,task,correct_response,congruency,name,correct,slider_start,feedback_type,feedback,prev_feedback,prev_loss,prev_correct,prev_congruency,block_feedback_type,all_accuracy
null,<span style='font-size: 35px;'>bal</span>,null,html-keyboard-response,3095,2.1.0,1765357,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,0,,,NA,neutral,0,0,incongruent,no_punishment_congruent,0.9408333333333333
522,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3100,2.1.0,1767341,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,0,incongruent,no_punishment_congruent,0.9408333333333333
619,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3105,2.1.0,1769301,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
584,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3110,2.1.0,1771178,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
563,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3115,2.1.0,1773077,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
892,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3120,2.1.0,1775420,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
680,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3125,2.1.0,1777537,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
421,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3130,2.1.0,1779235,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
690,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3135,2.1.0,1781391,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
702,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3140,2.1.0,1783450,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
733,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3145,2.1.0,1785627,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
553,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3150,2.1.0,1787585,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
688,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3155,2.1.0,1789705,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
591,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3160,2.1.0,1791647,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
669,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3165,2.1.0,1793685,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
570,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3170,2.1.0,1795692,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
697,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3175,2.1.0,1797775,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,no_punishment_congruent,0.9408333333333333
634,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3180,2.1.0,1799818,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,congruent,no_punishment_congruent,0.9408333333333333
